1567.6722411004434, 0.0055583386505616466
1592.5969343087354, 0.005245062397055986
1608.8097817215948, 0.0046905076345506065
1617.361368728762, 0.004265109584365864
1535.851968363728, 0.005186004065824813
1520.2890593699453, 0.004444302651689394
1503.7289845825107, 0.0035543915359617755
1488.1794304877506, 0.002868246501758394
1468.7391491445444, 0.001996676114021159
1453.2430146458726, 0.0015327565995459334
1427.1297354246115, 0.0009015150391001748
1406.8837085070707, 0.0006780430621299571
1373.1492335771836, 0.00034262735380095194
1335.6130640589988, 0.00019216215815168192
1628.7664524936563, 0.0037102580463266597
1640.1314715614844, 0.0029887373684913407
1655.2981852176106, 0.0020822661779762875
1673.3495570625155, 0.0011759730527815277
1693.408615393747, 0.0006216557107032086
1299.0562538024365, 0.00011583149085189412
